"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4851","#DataScience #dataexploration https://t.co/cVfzInUNdY",FALSE,0,NA,2017-06-17 03:22:30,FALSE,NA,"875916534803308544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makapharmacy",0,FALSE,FALSE,NA,NA
"4852","RT @KirkDBorne: What is Data Exhaust and What Can You Do With It? https://t.co/nqhdhBKTB1 #abdsc #BigData #DataScience #Analytics https://t…",FALSE,0,NA,2017-06-17 03:22:08,FALSE,NA,"875916441475833856",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",34,TRUE,FALSE,NA,NA
"4853","What is Data Exhaust and What Can You Do With It? https://t.co/nqhdhBKTB1 #abdsc #BigData #DataScience #Analytics https://t.co/YPRYBUOgtH",FALSE,33,NA,2017-06-17 03:22:07,FALSE,NA,"875916438501982209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KirkDBorne",34,FALSE,FALSE,NA,NA
"4854","RT @Fisher85M: #IoT attacks: #Top10 things you need to know
#CyberSecurity #infosec #Security #DDoS #BigData #DataScience #antivirus #Hacki…",FALSE,0,NA,2017-06-17 03:21:58,FALSE,NA,"875916401445294081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chaitanya101010",34,TRUE,FALSE,NA,NA
"4855","RT @KirkDBorne: .@Databricks &amp; @TheDataInc present Apache #Spark Programming for #DataScience: https://t.co/r0l71aGNLO #abdsc #BigData via…",FALSE,0,NA,2017-06-17 03:21:48,FALSE,NA,"875916359712092160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deiphage",11,TRUE,FALSE,NA,NA
"4856","RT @KirkDBorne: 100 Free Tutorials for learning R: https://t.co/j9sICk7MQL #abdsc #Rstats #DataScience #Statistics #MachineLearning https:/…",FALSE,0,NA,2017-06-17 03:21:46,FALSE,NA,"875916353097486336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chetanhere",36,TRUE,FALSE,NA,NA
"4857","RT @KirkDBorne 100 Free Tutorials for learning R: https://t.co/piVJaWDZWO  #DataScience #Statistics #MachineLearning https://t.co/CPpX41GbME",FALSE,10,NA,2017-06-17 03:21:33,FALSE,NA,"875916298345172996",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debashis_dutta",11,FALSE,FALSE,NA,NA
"4858","The latest The Alam Daily! https://t.co/zJV2S6mUTq Thanks to @raziakkhan @stevenzzhou @HinaAzam13 #abdsc #datascience",FALSE,0,NA,2017-06-17 03:21:27,FALSE,NA,"875916270293667841",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","rizwanalam14",0,FALSE,FALSE,NA,NA
"4859","RT @eLearning_Feed: Big Data Analysis Course Online https://t.co/T9YIZ5JoaJ #bigdata #seo #ai #iot #machinelearning #datascience #analytics…",FALSE,0,NA,2017-06-17 03:20:57,FALSE,NA,"875916146620469248",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",222,TRUE,FALSE,NA,NA
"4860","RT @pradeeprao_: What executives believe about #AI ? By @BourseetTrading 

#fintech 
#DataScience 
#machinelearning 
#deeplearning 
#insurt…",FALSE,0,NA,2017-06-17 03:20:33,FALSE,NA,"875916043281149952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RelevantTrack",16,TRUE,FALSE,NA,NA
